0.015000 -0.001604 -0.171870 0.012932 0.740092 -0.005697 -0.526922 -0.000427 -0.438978 -0.005241 0.747604 0.009789 -0.274194 0.030123 0.005989 0.000910 0.000000 -0.003291 -0.000775 -0.261569 1.569811 -0.261239 0.004997 0.260704 -0.000015 0.006922 0.000691 0.260292 -1.568697 -0.265112 -0.003533 -0.261685
0.016000 -0.001369 -0.171633 0.012721 0.739871 -0.005345 -0.527313 -0.000214 -0.439032 -0.005496 0.748045 0.010173 -0.274812 0.029860 0.006091 0.000932 0.000000 -0.003291 -0.000674 -0.261389 1.569817 -0.260868 0.004985 0.260594 -0.000267 0.006907 0.000780 0.260205 -1.568698 -0.264949 -0.003521 -0.261609
0.017000 -0.001135 -0.171398 0.012511 0.739663 -0.004993 -0.527713 -0.000001 -0.439085 -0.005750 0.748495 0.010562 -0.275430 0.029600 0.006196 0.000954 0.000000 -0.003291 -0.000571 -0.261212 1.569824 -0.260499 0.004973 0.260487 -0.000520 0.006893 0.000869 0.260121 -1.568699 -0.264793 -0.003510 -0.261532
0.018000 -0.000902 -0.171164 0.012302 0.739467 -0.004640 -0.528124 0.000212 -0.439137 -0.006003 0.748955 0.010957 -0.276050 0.029342 0.006303 0.000975 0.000000 -0.003290 -0.000468 -0.261038 1.569832 -0.260133 0.004961 0.260382 -0.000774 0.006880 0.000960 0.260039 -1.568700 -0.264642 -0.003499 -0.261456
0.019000 -0.000672 -0.170931 0.012094 0.739285 -0.004285 -0.528543 0.000425 -0.439188 -0.006255 0.749424 0.011357 -0.276669 0.029086 0.006412 0.000996 0.000000 -0.003288 -0.000363 -0.260868 1.569840 -0.259769 0.004949 0.260280 -0.001029 0.006868 0.001053 0.259958 -1.568702 -0.264498 -0.003488 -0.261379
0.020000 -0.000445 -0.170700 0.011885 0.739115 -0.003928 -0.528972 0.000639 -0.439238 -0.006505 0.749901 0.011763 -0.277290 0.028833 0.006525 0.001016 0.000000 -0.003285 -0.000258 -0.260700 1.569849 -0.259407 0.004937 0.260181 -0.001285 0.006858 0.001146 0.259879 -1.568704 -0.264360 -0.003478 -0.261303
0.021000 -0.000218 -0.170470 0.011676 0.738959 -0.003566 -0.529410 0.000853 -0.439287 -0.006755 0.750386 0.012173 -0.277910 0.028582 0.006640 0.001036 0.000000 -0.003280 -0.000153 -0.260536 1.569859 -0.259048 0.004925 0.260085 -0.001542 0.006848 0.001241 0.259802 -1.568706 -0.264228 -0.003468 -0.261226
0.022000 0.000008 -0.170242 0.011468 0.738815 -0.003200 -0.529858 0.001067 -0.439334 -0.007004 0.750879 0.012589 -0.278533 0.028334 0.006758 0.001055 0.000000 -0.003275 -0.000048 -0.260375 1.569870 -0.258690 0.004914 0.259992 -0.001799 0.006840 0.001337 0.259726 -1.568708 -0.264103 -0.003457 -0.261149
0.023000 0.000234 -0.170016 0.011260 0.738684 -0.002828 -0.530314 0.001282 -0.439379 -0.007252 0.751381 0.013011 -0.279156 0.028088 0.006879 0.001073 0.000000 -0.003268 0.000058 -0.260217 1.569882 -0.258334 0.004904 0.259902 -0.002057 0.006833 0.001435 0.259651 -1.568710 -0.263985 -0.003447 -0.261072
0.024000 0.000461 -0.169792 0.011052 0.738567 -0.002449 -0.530778 0.001498 -0.439423 -0.007498 0.751890 0.013438 -0.279782 0.027844 0.007004 0.001091 0.000000 -0.003260 0.000163 -0.260062 1.569896 -0.257981 0.004894 0.259815 -0.002315 0.006828 0.001534 0.259578 -1.568711 -0.263873 -0.003436 -0.260995
0.025000 0.000690 -0.169571 0.010844 0.738461 -0.002065 -0.531251 0.001714 -0.439464 -0.007743 0.752407 0.013872 -0.280409 0.027602 0.007132 0.001108 0.000000 -0.003251 0.000268 -0.259909 1.569910 -0.257628 0.004885 0.259731 -0.002573 0.006824 0.001634 0.259507 -1.568713 -0.263769 -0.003424 -0.260918
0.026000 0.000917 -0.169365 0.010654 0.738377 -0.001677 -0.531728 0.001924 -0.439474 -0.007961 0.752837 0.014269 -0.281105 0.027354 0.007280 0.001126 0.000000 -0.003241 0.000373 -0.259763 1.569926 -0.257278 0.004878 0.259650 -0.002833 0.006822 0.001735 0.259436 -1.568714 -0.263672 -0.003413 -0.260840
0.027000 0.001149 -0.169151 0.010449 0.738300 -0.001281 -0.532216 0.002139 -0.439506 -0.008196 0.753342 0.014684 -0.281755 0.027116 0.007419 0.001142 0.000000 -0.003229 0.000477 -0.259619 1.569943 -0.256929 0.004871 0.259572 -0.003092 0.006821 0.001838 0.259367 -1.568714 -0.263582 -0.003400 -0.260763
0.028000 0.001383 -0.168934 0.010237 0.738234 -0.000878 -0.532713 0.002356 -0.439551 -0.008440 0.753891 0.015105 -0.282375 0.026886 0.007554 0.001158 0.000000 -0.003215 0.000579 -0.259476 1.569961 -0.256582 0.004865 0.259498 -0.003351 0.006819 0.001940 0.259299 -1.568714 -0.263500 -0.003387 -0.260686
0.029000 0.001616 -0.168728 0.010027 0.738184 -0.000520 -0.533228 0.002564 -0.439587 -0.008675 0.754439 0.015473 -0.282947 0.026678 0.007683 0.001171 0.000000 -0.003199 0.000671 -0.259339 1.569978 -0.256258 0.004859 0.259427 -0.003596 0.006817 0.002033 0.259241 -1.568711 -0.263424 -0.003373 -0.260611
0.030000 0.001857 -0.168530 0.009820 0.738132 -0.000182 -0.533766 0.002767 -0.439619 -0.008906 0.754991 0.015824 -0.283496 0.026482 0.007811 0.001184 0.000000 -0.003181 0.000757 -0.259205 1.569994 -0.255948 0.004854 0.259360 -0.003832 0.006816 0.002121 0.259188 -1.568708 -0.263355 -0.003359 -0.260536
0.031000 0.002110 -0.168335 0.009614 0.738086 0.000163 -0.534316 0.002970 -0.439654 -0.009135 0.755550 0.016174 -0.284048 0.026289 0.007940 0.001195 0.000000 -0.003164 0.000841 -0.259074 1.570011 -0.255644 0.004849 0.259295 -0.004065 0.006814 0.002208 0.259139 -1.568704 -0.263293 -0.003344 -0.260462
0.032000 0.002360 -0.168138 0.009410 0.738072 0.000538 -0.534855 0.003179 -0.439693 -0.009365 0.756122 0.016545 -0.284625 0.026089 0.008076 0.001207 0.000000 -0.003146 0.000928 -0.258946 1.570030 -0.255338 0.004846 0.259233 -0.004300 0.006813 0.002301 0.259089 -1.568700 -0.263238 -0.003329 -0.260388
0.033000 0.002613 -0.167944 0.009204 0.738076 0.000952 -0.535387 0.003396 -0.439738 -0.009598 0.756709 0.016949 -0.285237 0.025878 0.008220 0.001219 0.000000 -0.003128 0.001021 -0.258821 1.570052 -0.255026 0.004844 0.259173 -0.004539 0.006813 0.002399 0.259038 -1.568696 -0.263193 -0.003312 -0.260315
0.034000 0.002869 -0.167752 0.008996 0.738089 0.001398 -0.535919 0.003621 -0.439784 -0.009833 0.757308 0.017386 -0.285877 0.025662 0.008372 0.001230 0.000000 -0.003110 0.001116 -0.258700 1.570077 -0.254708 0.004844 0.259116 -0.004781 0.006814 0.002502 0.258985 -1.568692 -0.263156 -0.003295 -0.260241
0.035000 0.003128 -0.167564 0.008789 0.738111 0.001853 -0.536458 0.003850 -0.439828 -0.010067 0.757915 0.017838 -0.286531 0.025446 0.008531 0.001241 0.000000 -0.003090 0.001213 -0.258583 1.570103 -0.254390 0.004845 0.259061 -0.005024 0.006817 0.002607 0.258933 -1.568687 -0.263128 -0.003276 -0.260168
0.036000 0.003391 -0.167379 0.008583 0.738145 0.002306 -0.537007 0.004081 -0.439866 -0.010300 0.758525 0.018295 -0.287189 0.025234 0.008696 0.001252 0.000000 -0.003069 0.001308 -0.258468 1.570130 -0.254072 0.004848 0.259008 -0.005267 0.006820 0.002713 0.258881 -1.568682 -0.263109 -0.003256 -0.260096
0.037000 0.003657 -0.167197 0.008378 0.738189 0.002750 -0.537569 0.004312 -0.439896 -0.010531 0.759139 0.018753 -0.287846 0.025029 0.008865 0.001262 0.000000 -0.003045 0.001403 -0.258357 1.570160 -0.253755 0.004852 0.258958 -0.005509 0.006824 0.002819 0.258830 -1.568675 -0.263096 -0.003235 -0.260024
0.038000 0.003926 -0.167020 0.008175 0.738245 0.003186 -0.538142 0.004544 -0.439917 -0.010760 0.759754 0.019212 -0.288503 0.024830 0.009039 0.001271 0.000000 -0.003020 0.001496 -0.258248 1.570190 -0.253438 0.004857 0.258910 -0.005750 0.006829 0.002925 0.258781 -1.568667 -0.263092 -0.003213 -0.259952
0.039000 0.004199 -0.166850 0.007974 0.738314 0.003616 -0.538725 0.004776 -0.439931 -0.010987 0.760371 0.019672 -0.289158 0.024637 0.009218 0.001280 0.000000 -0.002993 0.001588 -0.258143 1.570222 -0.253123 0.004864 0.258864 -0.005990 0.006834 0.003032 0.258732 -1.568658 -0.263095 -0.003190 -0.259881
0.040000 0.004476 -0.166689 0.007775 0.738395 0.004042 -0.539316 0.005009 -0.439937 -0.011212 0.760989 0.020135 -0.289814 0.024449 0.009402 0.001288 0.000000 -0.002965 0.001680 -0.258040 1.570256 -0.252810 0.004872 0.258821 -0.006228 0.006841 0.003139 0.258685 -1.568649 -0.263106 -0.003166 -0.259810
0.041000 0.004758 -0.166538 0.007579 0.738489 0.004466 -0.539913 0.005242 -0.439936 -0.011433 0.761608 0.020601 -0.290470 0.024265 0.009592 0.001295 0.000000 -0.002935 0.001771 -0.257940 1.570291 -0.252499 0.004881 0.258780 -0.006463 0.006847 0.003247 0.258640 -1.568638 -0.263126 -0.003141 -0.259740
0.042000 0.005043 -0.166400 0.007387 0.738598 0.004890 -0.540516 0.005475 -0.439926 -0.011652 0.762228 0.021071 -0.291128 0.024086 0.009787 0.001302 0.000000 -0.002905 0.001861 -0.257844 1.570327 -0.252191 0.004891 0.258740 -0.006696 0.006855 0.003354 0.258596 -1.568627 -0.263154 -0.003115 -0.259672
0.043000 0.005333 -0.166275 0.007199 0.738722 0.005315 -0.541123 0.005708 -0.439909 -0.011868 0.762848 0.021546 -0.291787 0.023912 0.009988 0.001308 0.000000 -0.002874 0.001950 -0.257751 1.570364 -0.251887 0.004902 0.258703 -0.006925 0.006863 0.003462 0.258555 -1.568614 -0.263190 -0.003087 -0.259604
0.044000 0.005625 -0.166164 0.007015 0.738861 0.005740 -0.541734 0.005941 -0.439882 -0.012080 0.763468 0.022026 -0.292448 0.023743 0.010194 0.001314 0.000000 -0.002843 0.002038 -0.257661 1.570402 -0.251588 0.004915 0.258667 -0.007150 0.006870 0.003569 0.258516 -1.568601 -0.263235 -0.003059 -0.259537
0.045000 0.005917 -0.166081 0.006856 0.739025 0.006166 -0.542344 0.006165 -0.439805 -0.012253 0.763945 0.022455 -0.293208 0.023567 0.010428 0.001319 0.000000 -0.002812 0.002125 -0.257579 1.570441 -0.251293 0.004929 0.258632 -0.007373 0.006880 0.003675 0.258479 -1.568588 -0.263290 -0.003030 -0.259470
0.046000 0.006208 -0.165992 0.006690 0.739206 0.006592 -0.542957 0.006482 -0.439767 -0.012421 0.764541 0.022789 -0.293894 0.023411 0.010649 0.001322 0.000000 -0.002792 0.002216 -0.257495 1.570478 -0.251005 0.004941 0.258597 -0.007590 0.006876 0.003776 0.258447 -1.568576 -0.263353 -0.003004 -0.259408
0.047000 0.006499 -0.165907 0.006521 0.739404 0.007019 -0.543574 0.006839 -0.439743 -0.012589 0.765197 0.023095 -0.294539 0.023272 0.010865 0.001325 0.000000 -0.002778 0.002306 -0.257412 1.570514 -0.250723 0.004952 0.258562 -0.007802 0.006864 0.003873 0.258421 -1.568565 -0.263425 -0.002977 -0.259348
0.048000 0.006774 -0.165844 0.006365 0.739662 0.007380 -0.544190 0.007177 -0.439696 -0.012748 0.765840 0.023379 -0.295133 0.023162 0.011078 0.001324 0.000000 -0.002763 0.002385 -0.257336 1.570547 -0.250475 0.004963 0.258529 -0.007991 0.006851 0.003958 0.258406 -1.568553 -0.263505 -0.002951 -0.259291
0.049000 0.007036 -0.165801 0.006220 0.739973 0.007684 -0.544810 0.007495 -0.439625 -0.012903 0.766465 0.023670 -0.295700 0.023073 0.011289 0.001322 0.000000 -0.002749 0.002458 -0.257265 1.570578 -0.250255 0.004972 0.258499 -0.008162 0.006839 0.004036 0.258399 -1.568541 -0.263592 -0.002926 -0.259237
0.050000 0.007290 -0.165775 0.006083 0.740311 0.007973 -0.545435 0.007823 -0.439543 -0.013054 0.767086 0.023963 -0.296271 0.022988 0.011501 0.001319 0.000000 -0.002740 0.002535 -0.257199 1.570607 -0.250048 0.004980 0.258469 -0.008323 0.006823 0.004112 0.258397 -1.568530 -0.263684 -0.002902 -0.259185
0.051000 0.007541 -0.165762 0.005952 0.740660 0.008283 -0.546064 0.008179 -0.439460 -0.013198 0.767710 0.024255 -0.296865 0.022899 0.011719 0.001315 0.000000 -0.002738 0.002618 -0.257137 1.570636 -0.249849 0.004988 0.258439 -0.008480 0.006802 0.004189 0.258398 -1.568523 -0.263785 -0.002881 -0.259135
0.052000 0.007791 -0.165763 0.005825 0.741014 0.008628 -0.546695 0.008544 -0.439376 -0.013340 0.768340 0.024547 -0.297490 0.022802 0.011941 0.001311 0.000000 -0.002741 0.002708 -0.257079 1.570666 -0.249653 0.004994 0.258409 -0.008634 0.006778 0.004268 0.258401 -1.568518 -0.263895 -0.002862 -0.259088
0.053000 0.008039 -0.165777 0.005701 0.741377 0.009002 -0.547328 0.008906 -0.439287 -0.013481 0.768972 0.024839 -0.298141 0.022699 0.012167 0.001306 0.000000 -0.002748 0.002805 -0.257025 1.570695 -0.249462 0.005001 0.258380 -0.008786 0.006752 0.004351 0.258404 -1.568515 -0.264014 -0.002843 -0.259043
0.054000 0.008283 -0.165801 0.005580 0.741752 0.009390 -0.547965 0.009265 -0.439189 -0.013620 0.769603 0.025130 -0.298809 0.022596 0.012396 0.001300 0.000000 -0.002759 0.002907 -0.256976 1.570725 -0.249276 0.005006 0.258351 -0.008934 0.006725 0.004434 0.258410 -1.568515 -0.264141 -0.002827 -0.258999
0.055000 0.008523 -0.165833 0.005464 0.742146 0.009778 -0.548607 0.009618 -0.439076 -0.013758 0.770229 0.025420 -0.299487 0.022495 0.012629 0.001294 0.000000 -0.002774 0.003014 -0.256930 1.570754 -0.249098 0.005010 0.258322 -0.009078 0.006697 0.004518 0.258417 -1.568516 -0.264273 -0.002813 -0.258958
0.056000 0.008758 -0.165873 0.005354 0.742559 0.010159 -0.549254 0.009966 -0.438948 -0.013893 0.770850 0.025708 -0.300170 0.022401 0.012864 0.001288 0.000000 -0.002791 0.003125 -0.256889 1.570782 -0.248926 0.005013 0.258293 -0.009217 0.006666 0.004601 0.258427 -1.568521 -0.264412 -0.002801 -0.258918
0.057000 0.008988 -0.165920 0.005251 0.742994 0.010529 -0.549905 0.010308 -0.438804 -0.014023 0.771463 0.025995 -0.300856 0.022312 0.013104 0.001280 0.000000 -0.002811 0.003239 -0.256852 1.570810 -0.248760 0.005015 0.258265 -0.009353 0.006633 0.004682 0.258439 -1.568527 -0.264557 -0.002792 -0.258879
0.058000 0.009213 -0.165975 0.005155 0.743451 0.010891 -0.550561 0.010645 -0.438644 -0.014150 0.772070 0.026280 -0.301544 0.022229 0.013348 0.001272 0.000000 -0.002834 0.003356 -0.256818 1.570837 -0.248602 0.005015 0.258238 -0.009484 0.006599 0.004763 0.258452 -1.568536 -0.264708 -0.002784 -0.258843
0.059000 0.009433 -0.166039 0.005067 0.743930 0.011245 -0.551219 0.010974 -0.438471 -0.014272 0.772669 0.026564 -0.302233 0.022150 0.013596 0.001264 0.000000 -0.002860 0.003476 -0.256789 1.570863 -0.248452 0.005015 0.258210 -0.009612 0.006562 0.004842 0.258468 -1.568547 -0.264865 -0.002780 -0.258807
0.060000 0.009649 -0.166113 0.004988 0.744430 0.011595 -0.551881 0.011297 -0.438284 -0.014389 0.773262 0.026846 -0.302924 0.022075 0.013848 0.001254 0.000000 -0.002889 0.003600 -0.256764 1.570888 -0.248308 0.005013 0.258184 -0.009735 0.006525 0.004920 0.258487 -1.568560 -0.265028 -0.002777 -0.258773
0.061000 0.009861 -0.166197 0.004916 0.744953 0.011942 -0.552545 0.011614 -0.438085 -0.014502 0.773848 0.027125 -0.303618 0.022003 0.014104 0.001244 0.000000 -0.002920 0.003726 -0.256742 1.570913 -0.248173 0.005010 0.258157 -0.009853 0.006486 0.004996 0.258509 -1.568576 -0.265198 -0.002777 -0.258741
0.062000 0.010069 -0.166291 0.004852 0.745497 0.012286 -0.553212 0.011923 -0.437875 -0.014609 0.774428 0.027403 -0.304315 0.021934 0.014365 0.001233 0.000000 -0.002954 0.003855 -0.256725 1.570936 -0.248046 0.005005 0.258132 -0.009968 0.006445 0.005070 0.258533 -1.568593 -0.265375 -0.002780 -0.258709
0.063000 0.010273 -0.166395 0.004796 0.746063 0.012627 -0.553882 0.012225 -0.437654 -0.014712 0.775002 0.027679 -0.305015 0.021868 0.014628 0.001221 0.000000 -0.002990 0.003986 -0.256712 1.570959 -0.247927 0.004999 0.258107 -0.010078 0.006403 0.005143 0.258561 -1.568613 -0.265558 -0.002785 -0.258679
0.064000 0.010473 -0.166509 0.004748 0.746650 0.012967 -0.554554 0.012520 -0.437421 -0.014810 0.775571 0.027953 -0.305718 0.021805 0.014895 0.001208 0.000000 -0.003029 0.004119 -0.256702 1.570980 -0.247817 0.004992 0.258082 -0.010183 0.006359 0.005212 0.258592 -1.568635 -0.265748 -0.002793 -0.258650
0.065000 0.010670 -0.166632 0.004707 0.747257 0.013305 -0.555229 0.012809 -0.437178 -0.014904 0.776133 0.028225 -0.306424 0.021747 0.015166 0.001194 0.000000 -0.003069 0.004252 -0.256697 1.571001 -0.247716 0.004984 0.258058 -0.010283 0.006314 0.005279 0.258627 -1.568659 -0.265944 -0.002803 -0.258622
0.066000 0.010863 -0.166764 0.004674 0.747886 0.013640 -0.555907 0.013090 -0.436923 -0.014993 0.776689 0.028495 -0.307134 0.021693 0.015439 0.001180 0.000000 -0.003111 0.004387 -0.256695 1.571020 -0.247625 0.004975 0.258036 -0.010380 0.006268 0.005343 0.258666 -1.568685 -0.266147 -0.002816 -0.258594
0.067000 0.011053 -0.166905 0.004649 0.748534 0.013973 -0.556587 0.013364 -0.436658 -0.015077 0.777240 0.028763 -0.307846 0.021644 0.015714 0.001164 0.000000 -0.003155 0.004523 -0.256697 1.571038 -0.247542 0.004964 0.258013 -0.010471 0.006220 0.005404 0.258709 -1.568713 -0.266356 -0.002831 -0.258568
0.068000 0.011240 -0.167056 0.004632 0.749203 0.014303 -0.557271 0.013630 -0.436383 -0.015156 0.777786 0.029029 -0.308562 0.021599 0.015992 0.001148 0.000000 -0.003201 0.004658 -0.256704 1.571055 -0.247470 0.004952 0.257992 -0.010558 0.006170 0.005461 0.258756 -1.568742 -0.266573 -0.002848 -0.258542
0.069000 0.011425 -0.167215 0.004621 0.749891 0.014630 -0.557957 0.013890 -0.436099 -0.015231 0.778326 0.029293 -0.309279 0.021559 0.016273 0.001130 0.000000 -0.003248 0.004793 -0.256714 1.571071 -0.247407 0.004939 0.257972 -0.010640 0.006120 0.005514 0.258807 -1.568773 -0.266795 -0.002868 -0.258517
0.070000 0.011606 -0.167384 0.004618 0.750599 0.014954 -0.558646 0.014143 -0.435805 -0.015302 0.778861 0.029555 -0.309999 0.021523 0.016556 0.001112 0.000000 -0.003295 0.004927 -0.256728 1.571086 -0.247354 0.004925 0.257952 -0.010718 0.006068 0.005563 0.258862 -1.568806 -0.267025 -0.002890 -0.258492
0.071000 0.011784 -0.167561 0.004622 0.751326 0.015276 -0.559337 0.014389 -0.435502 -0.015367 0.779391 0.029814 -0.310721 0.021492 0.016841 0.001093 0.000000 -0.003344 0.005061 -0.256746 1.571100 -0.247311 0.004910 0.257934 -0.010791 0.006015 0.005608 0.258921 -1.568839 -0.267261 -0.002914 -0.258468
0.072000 0.011960 -0.167748 0.004633 0.752072 0.015595 -0.560030 0.014628 -0.435191 -0.015429 0.779916 0.030072 -0.311445 0.021466 0.017128 0.001073 0.000000 -0.003394 0.005193 -0.256768 1.571112 -0.247279 0.004894 0.257917 -0.010859 0.005960 0.005649 0.258985 -1.568874 -0.267504 -0.002939 -0.258444
0.073000 0.012134 -0.167944 0.004651 0.752837 0.015911 -0.560726 0.014859 -0.434872 -0.015485 0.780436 0.030327 -0.312171 0.021445 0.017417 0.001052 0.000000 -0.003443 0.005323 -0.256795 1.571124 -0.247257 0.004877 0.257900 -0.010923 0.005904 0.005685 0.259054 -1.568910 -0.267753 -0.002967 -0.258421
0.074000 0.012305 -0.168148 0.004676 0.753621 0.016224 -0.561424 0.015084 -0.434546 -0.015537 0.780952 0.030580 -0.312897 0.021429 0.017708 0.001030 0.000000 -0.003493 0.005452 -0.256825 1.571134 -0.247246 0.004859 0.257885 -0.010982 0.005848 0.005717 0.259127 -1.568947 -0.268009 -0.002997 -0.258398
0.075000 0.012473 -0.168362 0.004707 0.754423 0.016535 -0.562124 0.015303 -0.434212 -0.015584 0.781463 0.030831 -0.313625 0.021418 0.018001 0.001008 0.000000 -0.003544 0.005578 -0.256860 1.571143 -0.247245 0.004840 0.257871 -0.011036 0.005790 0.005744 0.259205 -1.568985 -0.268272 -0.003028 -0.258375
0.076000 0.012640 -0.168584 0.004745 0.755244 0.016842 -0.562826 0.015514 -0.433871 -0.015627 0.781971 0.031080 -0.314353 0.021413 0.018296 0.000984 0.000000 -0.003594 0.005701 -0.256898 1.571151 -0.247256 0.004821 0.257858 -0.011086 0.005731 0.005767 0.259287 -1.569023 -0.268541 -0.003060 -0.258353
0.077000 0.012805 -0.168815 0.004789 0.756083 0.017148 -0.563530 0.015720 -0.433523 -0.015665 0.782475 0.031327 -0.315083 0.021413 0.018592 0.000959 0.000000 -0.003644 0.005821 -0.256942 1.571158 -0.247277 0.004801 0.257846 -0.011131 0.005671 0.005784 0.259374 -1.569062 -0.268817 -0.003094 -0.258331
0.078000 0.012967 -0.169055 0.004838 0.756940 0.017450 -0.564235 0.015919 -0.433169 -0.015699 0.782975 0.031571 -0.315812 0.021418 0.018890 0.000934 0.000000 -0.003693 0.005938 -0.256989 1.571164 -0.247310 0.004780 0.257836 -0.011172 0.005610 0.005797 0.259466 -1.569102 -0.269100 -0.003130 -0.258310
0.079000 0.013127 -0.169303 0.004894 0.757816 0.017751 -0.564942 0.016111 -0.432809 -0.015728 0.783471 0.031814 -0.316542 0.021429 0.019189 0.000907 0.000000 -0.003742 0.006051 -0.257041 1.571169 -0.247353 0.004759 0.257826 -0.011208 0.005549 0.005804 0.259563 -1.569141 -0.269388 -0.003166 -0.258288
