0.015 0.00002 -1.229608 0 0.894124 0.000004 0.341539 0.000218 -1.224291 0 1.64821 0.000078 -0.417068 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.016 0.000019 -1.229271 0 0.893534 0.000004 0.341792 0.000215 -1.224784 0 1.648726 0.000078 -0.417087 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.017 0.000019 -1.228934 0 0.892944 0.000004 0.342045 0.000213 -1.225276 0 1.649242 0.000078 -0.417106 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.018 0.000018 -1.228597 0 0.892355 0.000004 0.342298 0.00021 -1.225769 0 1.649758 0.000079 -0.417125 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.019 0.000017 -1.22826 0 0.891765 0.000004 0.342551 0.000208 -1.226262 0 1.650274 0.000079 -0.417145 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.02 0.000016 -1.227924 0 0.891175 0.000004 0.342804 0.000205 -1.226754 0 1.65079 0.000079 -0.417164 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.021 0.000015 -1.227587 0 0.890585 0.000004 0.343057 0.000203 -1.227247 0 1.651306 0.000079 -0.417183 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.022 0.000014 -1.22725 0 0.889996 0.000004 0.34331 0.0002 -1.22774 0 1.651822 0.000079 -0.417202 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.023 0.000013 -1.226913 0 0.889406 0.000004 0.343563 0.000198 -1.228233 0 1.652338 0.000079 -0.417222 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.024 0.000012 -1.226576 0 0.888816 0.000004 0.343816 0.000195 -1.228725 0 1.652854 0.000079 -0.417241 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.025 0.000011 -1.22624 0 0.888227 0.000004 0.344069 0.000193 -1.229218 0 1.65337 0.000079 -0.41726 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.026 0.00001 -1.225903 0 0.887637 0.000004 0.344322 0.00019 -1.229711 0 1.653886 0.000079 -0.417279 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.027 0.000009 -1.225566 0 0.887047 0.000004 0.344575 0.000188 -1.230203 0 1.654402 0.000079 -0.417299 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.028 0.000008 -1.225229 0 0.886458 0.000004 0.344828 0.000185 -1.230696 0 1.654918 0.000079 -0.417318 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.029 0.000007 -1.224892 0 0.885868 0.000003 0.345081 0.000183 -1.231189 0 1.655434 0.000079 -0.417337 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.03 0.000006 -1.224555 0 0.885278 0.000003 0.345334 0.00018 -1.231682 0 1.65595 0.000079 -0.417356 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.031 0.000006 -1.224219 0 0.884688 0.000003 0.345587 0.000178 -1.232174 0 1.656466 0.000079 -0.417376 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.032 0.000005 -1.223882 0 0.884099 0.000003 0.34584 0.000175 -1.232667 0 1.656982 0.00008 -0.417395 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.033 0.000004 -1.223545 0 0.883509 0.000003 0.346093 0.000173 -1.23316 0 1.657498 0.00008 -0.417414 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.034 0.000003 -1.223208 0 0.882919 0.000003 0.346346 0.00017 -1.233652 0 1.658014 0.00008 -0.417433 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.035 0.000002 -1.222871 0 0.88233 0.000003 0.346599 0.000168 -1.234145 0 1.65853 0.00008 -0.417452 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.036 0.000001 -1.222534 0 0.88174 0.000003 0.346852 0.000165 -1.234638 0 1.659046 0.00008 -0.417472 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.037 0 -1.222198 0 0.88115 0.000003 0.347105 0.000163 -1.235131 0 1.659562 0.00008 -0.417491 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.038 -0.000001 -1.221861 0 0.880561 0.000003 0.347358 0.00016 -1.235623 0 1.660078 0.00008 -0.41751 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.039 -0.000002 -1.221524 0 0.879971 0.000003 0.347611 0.000158 -1.236116 0 1.660594 0.00008 -0.417529 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.04 -0.000003 -1.221187 0 0.879381 0.000003 0.347864 0.000155 -1.236609 0 1.66111 0.00008 -0.417549 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.041 -0.000004 -1.22085 0 0.878792 0.000003 0.348117 0.000153 -1.237102 0 1.661626 0.00008 -0.417568 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.042 -0.000005 -1.220514 0 0.878202 0.000003 0.34837 0.00015 -1.237594 0 1.662142 0.00008 -0.417587 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.043 -0.000006 -1.220177 0 0.877612 0.000003 0.348623 0.000148 -1.238087 0 1.662658 0.00008 -0.417606 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.044 -0.000007 -1.21984 0 0.877022 0.000003 0.348876 0.000145 -1.23858 0 1.663174 0.00008 -0.417626 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.045 -0.000008 -1.219503 0 0.876433 0.000003 0.349129 0.000143 -1.239072 0 1.66369 0.00008 -0.417645 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.046 -0.000008 -1.219166 0 0.875843 0.000003 0.349382 0.00014 -1.239565 0 1.664206 0.000081 -0.417664 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.047 -0.000009 -1.218829 0 0.875253 0.000003 0.349635 0.000138 -1.240058 0 1.664722 0.000081 -0.417683 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.048 -0.00001 -1.218493 0 0.874664 0.000003 0.349888 0.000136 -1.240551 0 1.665238 0.000081 -0.417703 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.049 -0.000011 -1.218156 0 0.874074 0.000003 0.350141 0.000133 -1.241043 0 1.665754 0.000081 -0.417722 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.05 -0.000012 -1.217819 0 0.873484 0.000003 0.350393 0.000131 -1.241536 0 1.66627 0.000081 -0.417741 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.051 -0.000013 -1.217482 0 0.872895 0.000002 0.350646 0.000128 -1.242029 0 1.666786 0.000081 -0.41776 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.052 -0.000014 -1.217145 0 0.872305 0.000002 0.350899 0.000126 -1.242521 0 1.667302 0.000081 -0.41778 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.053 -0.000015 -1.216809 0 0.871715 0.000002 0.351152 0.000123 -1.243014 0 1.667818 0.000081 -0.417799 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.054 -0.000016 -1.216472 0 0.871126 0.000002 0.351405 0.000121 -1.243507 0 1.668334 0.000081 -0.417818 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.055 -0.000017 -1.216135 0 0.870536 0.000002 0.351658 0.000118 -1.244 0 1.66885 0.000081 -0.417837 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.056 -0.000018 -1.215798 0 0.869946 0.000002 0.351911 0.000116 -1.244492 0 1.669366 0.000081 -0.417857 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.057 -0.000019 -1.215461 0 0.869356 0.000002 0.352164 0.000113 -1.244985 0 1.669882 0.000081 -0.417876 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.058 -0.00002 -1.215124 0 0.868767 0.000002 0.352417 0.000111 -1.245478 0 1.670398 0.000081 -0.417895 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.059 -0.000021 -1.214788 0 0.868177 0.000002 0.35267 0.000108 -1.24597 0 1.670914 0.000082 -0.417914 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.06 -0.000021 -1.214451 0 0.867587 0.000002 0.352923 0.000106 -1.246463 0 1.67143 0.000082 -0.417934 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.061 -0.000022 -1.214114 0 0.866998 0.000002 0.353176 0.000103 -1.246956 0 1.671946 0.000082 -0.417953 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.062 -0.000023 -1.213777 0 0.866408 0.000002 0.353429 0.000101 -1.247449 0 1.672462 0.000082 -0.417972 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.063 -0.000024 -1.21344 0 0.865818 0.000002 0.353682 0.000098 -1.247941 0 1.672978 0.000082 -0.417991 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.064 -0.000025 -1.213104 0 0.865229 0.000002 0.353935 0.000096 -1.248434 0 1.673494 0.000082 -0.41801 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.065 -0.000026 -1.212767 0 0.864639 0.000002 0.354188 0.000093 -1.248927 0 1.67401 0.000082 -0.41803 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.066 -0.000027 -1.21243 0 0.864049 0.000002 0.354441 0.000091 -1.24942 0 1.674526 0.000082 -0.418049 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.067 -0.000028 -1.212093 0 0.86346 0.000002 0.354694 0.000088 -1.249912 0 1.675042 0.000082 -0.418068 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.068 -0.000029 -1.211756 0 0.86287 0.000002 0.354947 0.000086 -1.250405 0 1.675558 0.000082 -0.418087 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.069 -0.00003 -1.211419 0 0.86228 0.000002 0.3552 0.000083 -1.250898 0 1.676074 0.000082 -0.418107 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.07 -0.000031 -1.211083 0 0.86169 0.000002 0.355453 0.000081 -1.25139 0 1.67659 0.000082 -0.418126 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.071 -0.000032 -1.210746 0 0.861101 0.000002 0.355706 0.000078 -1.251883 0 1.677106 0.000082 -0.418145 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.072 -0.000033 -1.210409 0 0.860511 0.000001 0.355959 0.000076 -1.252376 0 1.677622 0.000082 -0.418164 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.073 -0.000034 -1.210072 0 0.859921 0.000001 0.356212 0.000073 -1.252869 0 1.678138 0.000083 -0.418184 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.074 -0.000034 -1.209735 0 0.859332 0.000001 0.356465 0.000071 -1.253361 0 1.678654 0.000083 -0.418203 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.075 -0.000035 -1.209399 0 0.858742 0.000001 0.356718 0.000068 -1.253854 0 1.67917 0.000083 -0.418222 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.076 -0.000036 -1.209062 0 0.858152 0.000001 0.356971 0.000066 -1.254347 0 1.679686 0.000083 -0.418241 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.077 -0.000037 -1.208725 0 0.857563 0.000001 0.357224 0.000063 -1.254839 0 1.680202 0.000083 -0.418261 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.078 -0.000038 -1.208388 0 0.856973 0.000001 0.357477 0.000061 -1.255332 0 1.680718 0.000083 -0.41828 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.079 -0.000039 -1.208051 0 0.856383 0.000001 0.35773 0.000058 -1.255825 0 1.681234 0.000083 -0.418299 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.08 -0.00004 -1.207714 0 0.855793 0.000001 0.357983 0.000056 -1.256318 0 1.68175 0.000083 -0.418318 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.081 -0.000041 -1.207378 0 0.855204 0.000001 0.358236 0.000053 -1.25681 0 1.682266 0.000083 -0.418338 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.082 -0.000042 -1.207041 0 0.854614 0.000001 0.358489 0.000051 -1.257303 0 1.682782 0.000083 -0.418357 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.083 -0.000043 -1.206704 0 0.854024 0.000001 0.358742 0.000048 -1.257796 0 1.683298 0.000083 -0.418376 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.084 -0.000044 -1.206367 0 0.853435 0.000001 0.358995 0.000046 -1.258288 0 1.683814 0.000083 -0.418395 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.085 -0.000045 -1.20603 0 0.852845 0.000001 0.359248 0.000043 -1.258781 0 1.68433 0.000083 -0.418415 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.086 -0.000046 -1.205693 0 0.852255 0.000001 0.359501 0.000041 -1.259274 0 1.684846 0.000083 -0.418434 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.087 -0.000047 -1.205357 0 0.851666 0.000001 0.359754 0.000038 -1.259767 0 1.685362 0.000084 -0.418453 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.088 -0.000048 -1.20502 0 0.851076 0.000001 0.360007 0.000036 -1.260259 0 1.685878 0.000084 -0.418472 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.089 -0.000048 -1.204683 0 0.850486 0.000001 0.36026 0.000033 -1.260752 0 1.686394 0.000084 -0.418492 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.09 -0.000049 -1.204346 0 0.849897 0.000001 0.360513 0.000031 -1.261245 0 1.68691 0.000084 -0.418511 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.091 -0.00005 -1.204009 0 0.849307 0.000001 0.360766 0.000028 -1.261738 0 1.687426 0.000084 -0.41853 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.092 -0.000051 -1.203673 0 0.848717 0.000001 0.361019 0.000026 -1.26223 0 1.687942 0.000084 -0.418549 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.093 -0.000052 -1.203336 0 0.848127 0.000001 0.361272 0.000023 -1.262723 0 1.688458 0.000084 -0.418569 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.094 -0.000053 -1.202999 0 0.847538 0 0.361525 0.000021 -1.263216 0 1.688974 0.000084 -0.418588 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.095 -0.000054 -1.202662 0 0.846948 0 0.361778 0.000018 -1.263708 0 1.68949 0.000084 -0.418607 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.096 -0.000055 -1.202325 0 0.846358 0 0.362031 0.000016 -1.264201 0 1.690006 0.000084 -0.418626 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.097 -0.000056 -1.201988 0 0.845769 0 0.362284 0.000013 -1.264694 0 1.690522 0.000084 -0.418645 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.098 -0.000057 -1.201652 0 0.845179 0 0.362537 0.000011 -1.265187 0 1.691038 0.000084 -0.418665 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.099 -0.000058 -1.201315 0 0.844589 0 0.36279 0.000008 -1.265679 0 1.691554 0.000084 -0.418684 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.1 -0.000059 -1.200978 0 0.844 0 0.363043 0.000006 -1.266172 0 1.69207 0.000084 -0.418703 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.101 -0.00006 -1.200641 0 0.84341 0 0.363296 0.000003 -1.266665 0 1.692586 0.000085 -0.418722 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.102 -0.000061 -1.200304 0 0.84282 0 0.363549 0.000001 -1.267157 0 1.693102 0.000085 -0.418742 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.103 -0.000061 -1.199968 0 0.842231 0 0.363802 -0.000001 -1.26765 0 1.693618 0.000085 -0.418761 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.104 -0.000062 -1.199631 0 0.841641 0 0.364055 -0.000004 -1.268143 0 1.694134 0.000085 -0.41878 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.105 -0.000063 -1.199294 0 0.841051 0 0.364308 -0.000006 -1.268636 0 1.69465 0.000085 -0.418799 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.106 -0.000064 -1.198957 0 0.840461 0 0.364561 -0.000009 -1.269128 0 1.695166 0.000085 -0.418819 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.107 -0.000065 -1.19862 0 0.839872 0 0.364814 -0.000011 -1.269621 0 1.695682 0.000085 -0.418838 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.108 -0.000066 -1.198283 0 0.839282 0 0.365067 -0.000014 -1.270114 0 1.696198 0.000085 -0.418857 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.109 -0.000067 -1.197947 0 0.838692 0 0.36532 -0.000016 -1.270606 0 1.696714 0.000085 -0.418876 0 0 0.02 0 0 -0.3 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
